id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,111.78100109100342,111.78100109100342,6.593875121325254,0.0,104.03299331665039,0.0,0.41306018829345703,45600000,6.915508583492129,100000,393216,radix
2,110.88705062866211,110.88705062866211,5.326541606336832,0.0,102.37300395965576,0.0,0.033020973205566406,45600000,8.560901870315066,100000,393216,radix
3,107.34999179840088,107.34999179840088,4.851749865338206,0.0,101.84895992279053,0.0,0.029087066650390625,45600000,9.39867084364237,100000,393216,radix
4,107.36703872680664,107.36703872680664,3.9542498998343945,0.0,102.63299942016602,0.0,0.012040138244628906,45600000,11.531896353315895,100000,393216,radix
5,106.81498050689697,106.81498050689697,4.168124869465828,0.0,101.94206237792969,0.0,0.02396106719970703,45600000,10.940171282786913,100000,393216,radix
6,106.68706893920898,106.68706893920898,3.7131665740162134,0.0,102.44393348693848,0.0,0.011920928955078125,45600000,12.280623314638534,100000,393216,radix
7,107.01310634613037,107.01310634613037,3.730583470314741,0.0,102.51498222351074,0.0,0.009059906005859375,45600000,12.223289027802622,100000,393216,radix
8,106.68706893920898,106.68706893920898,4.099375102669001,0.0,101.95600986480713,0.0,0.027060508728027344,45600000,11.123646618800748,100000,393216,radix
9,108.53195190429688,108.53195190429688,5.176791688427329,0.0,102.72598266601562,0.0,0.027060508728027344,45600000,8.808544508742429,100000,393216,radix
10,108.20996761322021,108.20996761322021,4.725208273157477,0.0,102.80895233154297,0.0,0.028014183044433594,45600000,9.650368272450597,100000,393216,radix
