id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,74.27191734313965,74.27096366882324,28.892791597172618,0.0,44.042110443115234,0.0,0.34797191619873047,179306496,6.205924941415025,393216,393216,unsorted
2,87.00907230377197,87.00907230377197,15.22887498140335,0.0,44.46291923522949,0.0,0.050902366638183594,179306496,11.774113072630712,393216,393216,unsorted
3,62.62099742889404,62.62099742889404,17.608416732400656,0.0,44.494032859802246,0.0,0.04100799560546875,179306496,10.18299934201717,393216,393216,unsorted
4,14.400959014892578,14.400959014892578,13.700749957934022,0.0,0.0010728836059570312,0.0,0.02193450927734375,179306496,13.087348980934046,393216,393216,unsorted
5,13.669013977050781,13.669013977050781,13.15025007352233,0.0,0.0,0.0,0.048041343688964844,179306496,13.635215680120695,393216,393216,unsorted
6,10.731101036071777,10.731101036071777,8.19725007750094,0.0,0.00095367431640625,0.0,0.02193450927734375,179306496,21.873981433376546,393216,393216,unsorted
7,9.597063064575195,9.597063064575195,8.95470823161304,0.0,0.0,0.0,0.01895427703857422,179306496,20.023711701403023,393216,393216,unsorted
8,13.459920883178711,13.459920883178711,12.90745846927166,0.0,0.00095367431640625,0.0,0.02300739288330078,179306496,13.891696527776462,393216,393216,unsorted
9,11.241912841796875,11.241912841796875,10.90066647157073,0.0,0.0,0.0,0.01800060272216797,179306496,16.44913147903725,393216,393216,unsorted
10,15.176057815551758,15.176057815551758,11.729833204299212,0.0,0.0,0.0,0.027060508728027344,179306496,15.286363657266728,393216,393216,unsorted
11,16.447901725769043,16.447901725769043,16.12675003707409,0.0,0.0,0.0,0.02288818359375,179306496,11.118576004947613,393216,393216,unsorted
12,15.990972518920898,15.990972518920898,15.642750076949596,0.0,0.0,0.0,0.02300739288330078,179306496,11.462594180560195,393216,393216,unsorted
