id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,70.75297832489014,70.75297832489014,23.620625026524067,0.0,44.32201385498047,0.15401840209960938,0.3889799118041992,213909504,9.056047575362497,393216,393216,unsorted
2,78.41002941131592,78.41002941131592,32.37387491390109,0.0,44.04497146606445,0.0209808349609375,0.028014183044433594,213909504,6.607472987675902,393216,393216,unsorted
3,64.29409980773926,64.29409980773926,17.576166661456227,0.0,44.386982917785645,0.01800060272216797,0.01800060272216797,213909504,12.170429884981363,393216,393216,unsorted
4,15.09392261505127,15.09392261505127,14.542083255946636,0.0,0.0,0.015974044799804688,0.034928321838378906,213909504,14.709687754849487,393216,393216,unsorted
5,15.57004451751709,15.57004451751709,14.629875076934695,0.0,0.0,0.014901161193847656,0.024080276489257812,213909504,14.621416989215954,393216,393216,unsorted
6,10.929107666015625,10.928034782409668,10.235833236947656,0.0,0.0,0.01800060272216797,0.02396106719970703,213909504,20.898103656853657,393216,393216,unsorted
7,12.539029121398926,12.539029121398926,11.541374959051609,0.0,0.0,0.011920928955078125,0.019073486328125,213909504,18.534143874446794,393216,393216,unsorted
8,12.472033500671387,12.472033500671387,11.818916769698262,0.0,0.0,0.013947486877441406,0.02300739288330078,213909504,18.098909415152868,393216,393216,unsorted
9,14.856934547424316,14.856934547424316,14.15412500500679,0.0,0.00095367431640625,0.014066696166992188,0.0209808349609375,213909504,15.112873732875258,393216,393216,unsorted
10,14.760017395019531,14.760017395019531,14.29966650903225,0.0,0.0010728836059570312,0.014066696166992188,0.02193450927734375,213909504,14.959055434256882,393216,393216,unsorted
11,18.23604106903076,18.23604106903076,16.592124942690134,0.0,0.0,0.014066696166992188,0.02288818359375,213909504,12.89223078652385,393216,393216,unsorted
12,18.904924392700195,18.904924392700195,18.322499934583902,0.0,0.00095367431640625,0.015020370483398438,0.02396106719970703,213909504,11.674689849295273,393216,393216,unsorted
