id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,15.645980834960938,15.645980834960938,13.104749843478203,0.05805492401123047,0.11599063873291016,0.0029802322387695312,0.4080533981323242,384701440,29.355878181181236,100000,393216,gpu
2,10.398030281066895,10.398030281066895,9.549749782308936,0.012993812561035156,0.1119375228881836,0.0019073486328125,0.032067298889160156,384701440,40.28392876980563,100000,393216,gpu
3,5.093932151794434,5.093932151794434,4.095541778951883,0.01704692840576172,0.16796588897705078,0.0019073486328125,0.030040740966796875,384701440,93.93175818083131,100000,393216,gpu
4,6.121993064880371,6.121993064880371,5.344541510567069,0.014066696166992188,0.11301040649414062,0.0029802322387695312,0.02300739288330078,384701440,71.98025111029257,100000,393216,gpu
5,5.87308406829834,5.87308406829834,4.938166821375489,0.011086463928222656,0.186920166015625,0.0029802322387695312,0.01704692840576172,384701440,77.90369461290177,100000,393216,gpu
6,6.515026092529297,6.515026092529297,5.893041612580419,0.008940696716308594,0.10502338409423828,0.007033348083496094,0.01704692840576172,384701440,65.28062506443912,100000,393216,gpu
7,4.294991493225098,4.294991493225098,3.4402916207909584,0.013947486877441406,0.10406970977783203,0.0019073486328125,0.0209808349609375,384701440,111.82233438441861,100000,393216,gpu
8,5.694985389709473,5.694985389709473,5.037333350628614,0.010013580322265625,0.11205673217773438,0.0020265579223632812,0.015020370483398438,384701440,76.37005796965823,100000,393216,gpu
9,7.714033126831055,7.714033126831055,7.27674993686378,0.010967254638671875,0.102996826171875,0.0020265579223632812,0.012040138244628906,384701440,52.86720628547574,100000,393216,gpu
10,4.971027374267578,4.971027374267578,4.509458551183343,0.007987022399902344,0.10395050048828125,0.0010728836059570312,0.012993812561035156,384701440,85.30989599606124,100000,393216,gpu
