id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,217.05198287963867,217.05198287963867,33.896666718646884,0.0,180.93597888946533,0.0,0.45990943908691406,179306496,5.28979729742458,393216,393216,tiled
2,203.45497131347656,203.45497131347656,14.857749920338392,0.0,178.15709114074707,0.0,0.031948089599609375,179306496,12.068213354065945,393216,393216,tiled
3,199.97799396514893,199.97799396514893,20.143541740253568,0.0,179.11195755004883,0.0,0.030040740966796875,179306496,8.901438402050488,393216,393216,tiled
4,195.21403312683105,195.21403312683105,14.975166646763682,0.0,179.298996925354,0.0,0.028014183044433594,179306496,11.973589358269367,393216,393216,tiled
5,199.4689702987671,199.4689702987671,19.389333203434944,0.0,179.4140338897705,0.0,0.04792213439941406,179306496,9.247687587742043,393216,393216,tiled
6,199.1819143295288,199.1819143295288,18.18250003270805,0.0,180.26602268218994,0.0,0.026106834411621094,179306496,9.86148745648013,393216,393216,tiled
7,197.68893718719482,197.68893718719482,18.571749795228243,0.0,178.602933883667,0.0,0.024080276489257812,179306496,9.654798173410152,393216,393216,tiled
8,199.63204860687256,199.63204860687256,20.48900001682341,0.0,178.3580780029297,0.0,0.026106834411621094,179306496,8.751354182867509,393216,393216,tiled
9,198.7069845199585,198.7069845199585,19.185791723430157,0.0,178.84206771850586,0.0,0.01895427703857422,179306496,9.34579602368072,393216,393216,tiled
10,197.78800010681152,197.78800010681152,17.637791577726603,0.0,179.48293685913086,0.0,0.031948089599609375,179306496,10.16604007422518,393216,393216,tiled
11,199.43606853485107,199.43606853485107,20.757666556164622,0.0,178.00307273864746,0.0,0.03600120544433594,179306496,8.638085379917113,393216,393216,tiled
12,199.9579668045044,199.9579668045044,16.816291725263,0.0,182.3650598526001,0.0,0.08392333984375,179306496,10.662665641713927,393216,393216,tiled
