id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,60.86897850036621,60.86897850036621,13.271499890834093,0.0,46.23699188232422,0.0,0.35393238067626953,45600000,3.4359341728581447,100000,393216,tiled
2,52.5130033493042,52.5130033493042,3.172874916344881,0.0,47.46401309967041,0.0,0.0209808349609375,45600000,14.371824040429154,100000,393216,tiled
3,52.816033363342285,52.816033363342285,4.352874821051955,0.0,47.64604568481445,0.0,0.028014183044433594,45600000,10.47583536734463,100000,393216,tiled
4,51.338911056518555,51.338911056518555,4.744541831314564,0.0,45.81308364868164,0.0,0.012993812561035156,45600000,9.611043936641964,100000,393216,tiled
5,53.46798896789551,53.46798896789551,6.26750010997057,0.0,46.566009521484375,0.0,0.04696846008300781,45600000,7.27562811326606,100000,393216,tiled
6,51.535964012145996,51.535964012145996,4.132249858230352,0.0,46.62501811981201,0.0,0.011920928955078125,45600000,11.03515072041852,100000,393216,tiled
7,53.61199378967285,53.61199378967285,7.165624992921948,0.0,45.85409164428711,0.0,0.010013580322265625,45600000,6.363715662631342,100000,393216,tiled
8,51.45704746246338,51.45704746246338,4.781666677445173,0.0,46.20099067687988,0.0,0.04398822784423828,45600000,9.536423819563248,100000,393216,tiled
9,58.40802192687988,58.40802192687988,11.07599982060492,0.0,46.427011489868164,0.0,0.025033950805664062,45600000,4.117009817494701,100000,393216,tiled
10,51.47290229797363,51.47290229797363,4.570875084027648,0.0,46.26595973968506,0.0,0.03802776336669922,45600000,9.97620787304897,100000,393216,tiled
