id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,79.67591285705566,79.67591285705566,19.89962486550212,0.0,57.482004165649414,1.3170242309570312,228000000,11.45750241730735,500000,5998962,unsorted
2,112.57696151733398,112.57696151733398,13.22112511843443,0.0,57.569026947021484,0.02491474151611328,228000000,17.245128380344568,500000,5998962,unsorted
3,70.89197635650635,70.89197635650635,11.667249957099557,0.0,58.79092216491699,0.030040740966796875,228000000,19.541880120710132,500000,5998962,unsorted
4,11.744022369384766,11.744022369384766,11.350458487868309,0.0,0.00095367431640625,0.01609325408935547,228000000,20.087294292445794,500000,5998962,unsorted
5,12.089014053344727,12.089014053344727,11.795125203207135,0.0,0.00095367431640625,0.02002716064453125,228000000,19.33001948449059,500000,5998962,unsorted
6,13.908982276916504,13.908982276916504,13.35362484678626,0.0,0.0,0.013947486877441406,228000000,17.074015678587184,500000,5998962,unsorted
7,12.843012809753418,12.843012809753418,12.366916751489043,0.0,0.0,0.01704692840576172,228000000,18.436284854310802,500000,5998962,unsorted
8,11.487960815429688,11.487007141113281,11.194250080734491,0.0,0.0,0.015974044799804688,228000000,20.367599290317106,500000,5998962,unsorted
